Time (sec),Position[2],Position[3],,,,,
1744147835.41794,0.784999999999985,0.784999999999995,,15.0031263828278,,44.9771869177688,44.9771869177694
1744147835.4277,0.784999999999985,0.784999999999995,,15.0128879547119,,44.9771869177688,44.9771869177694
1744147835.43894,0.784999999999985,0.784999999999995,,15.024130821228,,44.9771869177688,44.9771869177694
1744147835.4494,0.784999999999985,0.784999999999995,,15.0345876216888,,44.9771869177688,44.9771869177694
1744147835.46071,0.784999999999985,0.784999999999995,,15.0458989143372,,44.9771869177688,44.9771869177694
1744147835.47041,0.784999999999985,0.784999999999995,,15.0555996894836,,44.9771869177688,44.9771869177694
1744147835.48259,0.784999999999985,0.784999999999995,,15.0677766799927,,44.9771869177688,44.9771869177694
1744147835.49339,0.784999999999985,0.784999999999995,,15.0785799026489,,44.9771869177688,44.9771869177694
1744147835.50379,0.784999999999986,0.784999999999995,,15.0889780521393,,44.9771869177688,44.9771869177694
1744147835.51511,0.784999999999986,0.784999999999995,,15.1003041267395,,44.9771869177688,44.9771869177694
1744147835.52499,0.784999999999986,0.784999999999995,,15.1101775169373,,44.9771869177688,44.9771869177694
1744147835.53659,0.784999999999986,0.784999999999995,,15.1217799186707,,44.9771869177688,44.9771869177694
1744147835.54714,0.784999999999986,0.784999999999995,,15.132333278656,,44.9771869177688,44.9771869177694
1744147835.55793,0.784999999999986,0.784999999999995,,15.1431238651276,,44.9771869177688,44.9771869177694
1744147835.56876,0.784999999999986,0.784999999999995,,15.1539485454559,,44.9771869177688,44.9771869177694
1744147835.57975,0.784999999999986,0.784999999999995,,15.1649372577667,,44.9771869177688,44.9771869177694
1744147835.59045,0.784999999999987,0.784999999999995,,15.1756365299225,,44.9771869177689,44.9771869177694
1744147835.6019,0.784999999999987,0.784999999999995,,15.1870942115784,,44.9771869177689,44.9771869177694
1744147835.6137,0.784999999999987,0.784999999999995,,15.1988890171051,,44.9771869177689,44.9771869177694
1744147835.62428,0.784999999999987,0.784999999999995,,15.2094719409943,,44.9771869177689,44.9771869177694
1744147835.63552,0.784999999999987,0.784999999999995,,15.2207145690918,,44.9771869177689,44.9771869177694
1744147835.64613,0.784999999999987,0.784999999999995,,15.2313168048859,,44.9771869177689,44.9771869177694
1744147835.6567,0.784999999999987,0.784999999999995,,15.2418856620789,,44.9771869177689,44.9771869177694
1744147835.66857,0.784999999999988,0.784999999999995,,15.2537608146667,,44.9771869177689,44.9771869177694
1744147835.67904,0.784999999999988,0.784999999999995,,15.2642328739166,,44.9771869177689,44.9771869177694
1744147835.68993,0.784999999999988,0.784999999999995,,15.2751197814941,,44.9771869177689,44.9771869177694
1744147835.69978,0.784999999999988,0.784999999999995,,15.2849745750427,,44.9771869177689,44.9771869177694
1744147835.71121,0.784999999999988,0.784999999999995,,15.2964015007019,,44.9771869177689,44.9771869177694
1744147835.72184,0.784999999999988,0.784999999999995,,15.3070318698883,,44.977186917769,44.9771869177694
1744147835.73252,0.784999999999988,0.784999999999995,,15.3177070617676,,44.977186917769,44.9771869177694
1744147835.74355,0.784999999999989,0.784999999999995,,15.3287403583527,,44.977186917769,44.9771869177694
1744147835.75327,0.784999999999989,0.784999999999995,,15.3384590148926,,44.977186917769,44.9771869177694
1744147835.76441,0.784999999999989,0.784999999999995,,15.3496029376984,,44.977186917769,44.9771869177694
1744147835.77436,0.784999999999989,0.784999999999995,,15.359548330307,,44.977186917769,44.9771869177694
1744147835.78588,0.784999999999989,0.784999999999995,,15.3710670471191,,44.977186917769,44.9771869177694
1744147835.79657,0.784999999999989,0.784999999999995,,15.3817553520203,,44.977186917769,44.9771869177694
1744147835.8073,0.784999999999989,0.784999999999995,,15.3924868106842,,44.977186917769,44.9771869177694
1744147835.8184,0.78499999999999,0.784999999999995,,15.4035923480988,,44.977186917769,44.9771869177694
1744147835.82876,0.78499999999999,0.784999999999995,,15.4139518737793,,44.977186917769,44.9771869177694
1744147835.83921,0.78499999999999,0.784999999999995,,15.4244043827057,,44.977186917769,44.9771869177694
1744147835.84963,0.78499999999999,0.784999999999995,,15.4348237514496,,44.977186917769,44.9771869177693
1744147835.86099,0.78499999999999,0.784999999999995,,15.4461786746979,,44.9771869177691,44.9771869177693
1744147835.87165,0.78499999999999,0.784999999999995,,15.4568424224854,,44.9771869177691,44.9771869177693
1744147835.8827,0.78499999999999,0.784999999999995,,15.4678950309753,,44.9771869177691,44.9771869177693
1744147835.89336,0.78499999999999,0.784999999999995,,15.4785513877869,,44.9771869177691,44.9771869177693
1744147835.90411,0.78499999999999,0.784999999999995,,15.4892997741699,,44.9771869177691,44.9771869177693
1744147835.91538,0.78499999999999,0.784999999999995,,15.5005657672882,,44.9771869177691,44.9771869177693
1744147835.92532,0.78499999999999,0.784999999999995,,15.510507106781,,44.9771869177691,44.9771869177693
1744147835.93596,0.784999999999991,0.784999999999995,,15.5211541652679,,44.9771869177691,44.9771869177693
1744147835.94642,0.784999999999991,0.784999999999995,,15.5316088199615,,44.9771869177691,44.9771869177693
1744147835.95712,0.784999999999991,0.784999999999995,,15.5423126220703,,44.9771869177691,44.9771869177693
1744147835.96727,0.784999999999991,0.784999999999995,,15.552463054657,,44.9771869177691,44.9771869177693
1744147835.978,0.784999999999991,0.784999999999995,,15.5631899833679,,44.9771869177691,44.9771869177693
1744147835.98956,0.784999999999991,0.784999999999995,,15.5747518539429,,44.9771869177691,44.9771869177693
1744147836.00093,0.784999999999991,0.784999999999995,,15.5861246585846,,44.9771869177691,44.9771869177693
1744147836.01128,0.784999999999991,0.784999999999995,,15.5964715480804,,44.9771869177691,44.9771869177693
1744147836.02284,0.784999999999991,0.784999999999995,,15.6080343723297,,44.9771869177691,44.9771869177693
1744147836.03268,0.784999999999991,0.784999999999995,,15.6178667545319,,44.9771869177691,44.9771869177693
1744147836.04394,0.784999999999991,0.784999999999995,,15.6291329860687,,44.9771869177691,44.9771869177693
1744147836.05571,0.784999999999991,0.784999999999995,,15.6408965587616,,44.9771869177691,44.9771869177693
1744147836.06768,0.784999999999992,0.784999999999995,,15.6528744697571,,44.9771869177691,44.9771869177693
1744147836.07839,0.784999999999992,0.784999999999995,,15.6635830402374,,44.9771869177692,44.9771869177693
1744147836.08891,0.784999999999992,0.784999999999995,,15.6740965843201,,44.9771869177692,44.9771869177693
1744147836.10032,0.784999999999992,0.784999999999995,,15.6855120658875,,44.9771869177692,44.9771869177693
1744147836.11063,0.784999999999992,0.784999999999995,,15.6958169937134,,44.9771869177692,44.9771869177693
1744147836.12183,0.784999999999992,0.784999999999995,,15.7070152759552,,44.9771869177692,44.9771869177693
1744147836.13257,0.784999999999992,0.784999999999995,,15.7177579402924,,44.9771869177692,44.9771869177693
1744147836.14308,0.784999999999992,0.784999999999995,,15.7282721996307,,44.9771869177692,44.9771869177693
1744147836.15478,0.784999999999992,0.784999999999995,,15.7399656772614,,44.9771869177692,44.9771869177693
1744147836.16599,0.784999999999992,0.784999999999995,,15.7511820793152,,44.9771869177692,44.9771869177693
1744147836.17645,0.784999999999992,0.784999999999995,,15.761643409729,,44.9771869177692,44.9771869177693
1744147836.18679,0.784999999999992,0.784999999999995,,15.7719752788544,,44.9771869177692,44.9771869177693
1744147836.19781,0.784999999999992,0.784999999999995,,15.7830028533936,,44.9771869177692,44.9771869177693
1744147836.2088,0.784999999999992,0.784999999999994,,15.7939889431,,44.9771869177692,44.9771869177693
1744147836.21969,0.784999999999992,0.784999999999994,,15.8048839569092,,44.9771869177692,44.9771869177693
1744147836.23157,0.784999999999992,0.784999999999994,,15.8167643547058,,44.9771869177692,44.9771869177693
1744147836.24173,0.784999999999993,0.784999999999994,,15.8269205093384,,44.9771869177692,44.9771869177693
1744147836.25302,0.784999999999993,0.784999999999994,,15.8382062911987,,44.9771869177692,44.9771869177693
1744147836.26409,0.784999999999993,0.784999999999994,,15.8492755889893,,44.9771869177692,44.9771869177693
1744147836.27426,0.784999999999993,0.784999999999994,,15.8594462871552,,44.9771869177692,44.9771869177693
1744147836.28616,0.784999999999993,0.784999999999994,,15.8713462352753,,44.9771869177692,44.9771869177693
1744147836.29597,0.784999999999993,0.784999999999994,,15.881156206131,,44.9771869177692,44.9771869177693
1744147836.30753,0.784999999999993,0.784999999999994,,15.8927230834961,,44.9771869177692,44.9771869177693
1744147836.31899,0.784999999999993,0.784999999999994,,15.9041771888733,,44.9771869177692,44.9771869177693
1744147836.32865,0.784999999999993,0.784999999999994,,15.9138388633728,,44.9771869177692,44.9771869177693
1744147836.34112,0.784999999999993,0.784999999999994,,15.92631483078,,44.9771869177692,44.9771869177693
1744147836.35222,0.784999999999993,0.784999999999994,,15.9374055862427,,44.9771869177692,44.9771869177693
1744147836.36206,0.784999999999993,0.784999999999994,,15.9472463130951,,44.9771869177692,44.9771869177693
1744147836.37261,0.784999999999993,0.784999999999994,,15.9578049182892,,44.9771869177692,44.9771869177693
1744147836.38354,0.784999999999993,0.784999999999994,,15.9687287807465,,44.9771869177692,44.9771869177693
1744147836.39389,0.784999999999993,0.784999999999994,,15.979079246521,,44.9771869177692,44.9771869177693
1744147836.4042,0.784999999999993,0.784999999999994,,15.9893929958344,,44.9771869177692,44.9771869177693
1744147836.41474,0.784999999999993,0.784999999999994,,15.9999315738678,,44.9771869177692,44.9771869177693
1744147836.42506,0.784999999999993,0.784999999999994,,16.0102517604828,,44.9771869177692,44.9771869177693
1744147836.43609,0.784999999999993,0.784999999999994,,16.0212817192078,,44.9771869177692,44.9771869177693
1744147836.44719,0.784999999999993,0.784999999999994,,16.0323836803436,,44.9771869177692,44.9771869177693
1744147836.4577,0.784999999999994,0.784999999999994,,16.0428862571716,,44.9771869177692,44.9771869177693
1744147836.46837,0.784999999999994,0.784999999999994,,16.0535616874695,,44.9771869177692,44.9771869177693
1744147836.4795,0.784999999999994,0.784999999999994,,16.0646939277649,,44.9771869177692,44.9771869177693
1744147836.48931,0.784999999999994,0.784999999999994,,16.0745005607605,,44.9771869177693,44.9771869177693
1744147836.50059,0.784999999999994,0.784999999999994,,16.0857810974121,,44.9771869177693,44.9771869177692
1744147836.51107,0.784999999999994,0.784999999999994,,16.0962615013123,,44.9771869177693,44.9771869177692
1744147836.52174,0.784999999999994,0.784999999999993,,16.1069302558899,,44.9771869177693,44.9771869177692
1744147836.53237,0.784999999999994,0.784999999999993,,16.1175632476807,,44.9771869177693,44.9771869177692
1744147836.54225,0.784999999999994,0.784999999999993,,16.1274371147156,,44.9771869177693,44.9771869177692
1744147836.55317,0.784999999999994,0.784999999999993,,16.1383628845215,,44.9771869177693,44.9771869177692
1744147836.56365,0.784999999999994,0.784999999999993,,16.1488447189331,,44.9771869177693,44.9771869177692
1744147836.5746,0.784999999999994,0.784999999999993,,16.1597943305969,,44.9771869177693,44.9771869177692
1744147836.58546,0.784999999999994,0.784999999999993,,16.1706502437592,,44.9771869177693,44.9771869177692
1744147836.59632,0.784999999999994,0.784999999999993,,16.1815052032471,,44.9771869177693,44.9771869177692
1744147836.60881,0.784999999999994,0.784999999999993,,16.193995475769,,44.9771869177693,44.9771869177692
1744147836.61906,0.784999999999994,0.784999999999993,,16.2042469978333,,44.9771869177693,44.9771869177692
1744147836.63137,0.784999999999994,0.784999999999993,,16.2165639400482,,44.9771869177693,44.9771869177692
1744147836.64154,0.784999999999994,0.784999999999993,,16.2267317771912,,44.9771869177693,44.9771869177692
1744147836.65146,0.784999999999994,0.784999999999993,,16.2366523742676,,44.9771869177693,44.9771869177692
1744147836.66336,0.784999999999987,0.784999999999993,,16.2485454082489,,44.9771869177689,44.9771869177692
1744147836.67339,0.784999999999989,0.784999999999993,,16.2585833072662,,44.977186917769,44.9771869177692
1744147836.68445,0.784999999999987,0.784999999999992,,16.2696402072907,,44.9771869177689,44.9771869177692
1744147836.69592,0.784999999999989,0.784999999999992,,16.2811124324799,,44.977186917769,44.9771869177692
1744147836.70586,0.784999999999987,0.784999999999992,,16.2910552024841,,44.9771869177689,44.9771869177692
1744147836.71859,0.784999999999989,0.784999999999992,,16.3037786483765,,44.977186917769,44.9771869177692
1744147836.72861,0.784999999999987,0.784999999999992,,16.3137998580933,,44.9771869177689,44.9771869177692
1744147836.73921,0.784999999999989,0.784999999999992,,16.3243956565857,,44.977186917769,44.9771869177692
1744147836.7504,0.784999999999987,0.784999999999992,,16.3355891704559,,44.9771869177689,44.9771869177692
1744147836.76138,0.78499999999999,0.784999999999992,,16.3465688228607,,44.977186917769,44.9771869177692
1744147836.7718,0.784999999999987,0.784999999999992,,16.3569931983948,,44.9771869177689,44.9771869177692
1744147836.78176,0.78499999999999,0.784999999999992,,16.3669521808624,,44.977186917769,44.9771869177692
1744147836.7923,0.784999999999988,0.784999999999992,,16.3774888515472,,44.9771869177689,44.9771869177692
1744147836.8047,0.78499999999999,0.784999999999992,,16.3898930549622,,44.977186917769,44.9771869177691
1744147836.81507,0.784999999999988,0.784999999999992,,16.400262594223,,44.9771869177689,44.9771869177691
1744147836.8259,0.78499999999999,0.784999999999991,,16.4110870361328,,44.977186917769,44.9771869177691
1744147836.83703,0.784999999999988,0.784999999999991,,16.422217130661,,44.9771869177689,44.9771869177691
1744147836.84801,0.78499999999999,0.784999999999991,,16.4331986904144,,44.977186917769,44.9771869177691
1744147836.85795,0.784999999999988,0.784999999999991,,16.4431381225586,,44.9771869177689,44.9771869177691
1744147836.86894,0.78499999999999,0.784999999999991,,16.4541285037994,,44.977186917769,44.9771869177691
1744147836.87997,0.784999999999988,0.784999999999991,,16.4651608467102,,44.9771869177689,44.9771869177691
1744147836.89027,0.78499999999999,0.784999999999991,,16.4754643440247,,44.977186917769,44.9771869177691
1744147836.90125,0.784999999999988,0.784999999999991,,16.4864439964294,,44.9771869177689,44.9771869177691
1744147836.91127,0.78499999999999,0.784999999999991,,16.4964561462402,,44.977186917769,44.9771869177691
1744147836.92182,0.784999999999988,0.78499999999999,,16.5070118904114,,44.9771869177689,44.9771869177691
1744147836.9325,0.78499999999999,0.78499999999999,,16.5176949501038,,44.9771869177691,44.9771869177691
1744147836.94286,0.784999999999988,0.78499999999999,,16.5280549526215,,44.9771869177689,44.9771869177691
1744147836.95467,0.78499999999999,0.78499999999999,,16.5398561954498,,44.9771869177691,44.9771869177691
1744147836.96462,0.784999999999988,0.78499999999999,,16.5498089790344,,44.9771869177689,44.9771869177691
1744147836.97591,0.78499999999999,0.78499999999999,,16.5611045360565,,44.9771869177691,44.9771869177691
1744147836.98587,0.784999999999988,0.78499999999999,,16.5710611343384,,44.977186917769,44.977186917769
1744147836.9962,0.78499999999999,0.78499999999999,,16.5813865661621,,44.9771869177691,44.977186917769
1744147837.00733,0.784999999999988,0.78499999999999,,16.5925154685974,,44.977186917769,44.977186917769
